order_id,customer_id,дата_заказа,сумма_заказа,категория,статус
O04679,C0171,2024-02-27,3833.95,книги,возврат
O04680,C0397,2024-11-30,711.47,электроника,возврат
O04681,C0147,2024-07-01,2183.05,спорт,выполнен
O04682,C0288,2024-12-02,422.62,электроника,выполнен
O04683,C0364,2024-01-26,664.66,красота,выполнен
O04684,C0186,2024-03-17,1119.93,электроника,выполнен
O04685,C0151,2024-08-04,364.52,спорт,выполнен
O04686,C0235,2024-11-23,585.48,спорт,отменён
O04687,C0400,2024-11-20,530.43,красота,возврат
O04688,C0460,2024-09-18,944.06,книги,выполнен
O04689,C0273,2024-01-23,699.0,одежда,отменён
O04690,C0333,2024-08-31,371.7,спорт,выполнен
O04691,C0444,2024-06-06,522.85,красота,выполнен
O04692,C0050,2024-07-24,1622.62,дом_и_сад,выполнен
O04693,C0120,2024-11-05,1031.83,дом_и_сад,выполнен
O04694,C0347,2024-03-27,962.44,дом_и_сад,отменён
O04695,C0404,2024-09-23,4043.24,одежда,выполнен
O04696,C0423,2024-05-13,269.14,дом_и_сад,выполнен
O04697,C0209,2024-09-23,1173.57,одежда,возврат
O04698,C0046,2024-11-28,694.95,продукты,выполнен
O04699,C0220,2024-09-24,875.73,книги,возврат
O04700,C0120,2024-02-22,769.57,электроника,возврат
O04701,C0147,2024-04-08,379.48,продукты,выполнен
O04702,C0378,2024-09-03,290.6,одежда,возврат
O04703,C0040,2024-02-05,665.05,электроника,выполнен
O04704,C0406,2024-01-28,355.76,книги,возврат
O04705,C0213,2024-08-07,494.88,дом_и_сад,возврат
O04706,C0305,2024-04-11,1259.57,электроника,выполнен
O04707,C0046,2024-09-19,249.26,продукты,выполнен
O04708,C0165,2024-09-27,570.57,продукты,выполнен
O04709,C0046,2024-08-11,1546.29,электроника,отменён
O04710,C0477,2024-05-18,443.31,дом_и_сад,отменён
O04711,C0396,2024-10-06,2155.04,одежда,выполнен
O04712,C0235,2024-10-12,192.36,дом_и_сад,выполнен
O04713,C0116,2024-09-06,2851.24,электроника,выполнен
O04714,C0461,2024-11-17,674.78,одежда,выполнен
O04715,C0167,2024-11-12,229.77,электроника,выполнен
O04716,C0089,2024-03-18,1295.36,электроника,выполнен
O04717,C0283,2024-10-23,938.86,книги,отменён
O04718,C0468,2024-12-03,2009.65,электроника,отменён
O04719,C0001,2024-11-02,194.64,электроника,выполнен
O04720,C0122,2024-12-16,276.75,красота,выполнен
O04721,C0463,2024-01-13,1231.57,спорт,выполнен
O04722,C0093,2024-12-11,5113.45,электроника,отменён
O04723,C0059,2024-03-22,1053.84,красота,выполнен
O04724,C0287,2024-01-09,1192.81,электроника,выполнен
O04725,C0425,2024-07-31,361.76,дом_и_сад,отменён
O04726,C0241,2024-02-17,575.09,электроника,отменён
O04727,C0498,2024-02-18,405.1,спорт,выполнен
O04728,C0338,2024-11-04,994.14,спорт,возврат
O04729,C0039,2024-02-09,1399.15,одежда,выполнен
O04730,C0496,2024-12-28,771.68,спорт,выполнен
O04731,C0203,2024-10-06,1256.83,спорт,выполнен
O04732,C0146,2024-08-13,650.02,дом_и_сад,выполнен
O04733,C0282,2024-04-17,1919.32,книги,отменён
O04734,C0151,2024-09-01,333.87,продукты,возврат
O04735,C0044,2024-09-11,2064.72,продукты,выполнен
O04736,C0001,2024-02-02,375.06,спорт,выполнен
O04737,C0224,2024-01-23,673.92,дом_и_сад,выполнен
O04738,C0412,2024-11-28,255.84,одежда,выполнен
O04739,C0288,2024-02-23,997.02,продукты,выполнен
O04740,C0499,2024-11-04,738.92,спорт,выполнен
O04741,C0146,2024-02-18,1201.01,красота,отменён
O04742,C0144,2024-03-18,166.16,спорт,выполнен
O04743,C0087,2024-12-01,740.32,одежда,отменён
O04744,C0089,2024-12-23,918.54,спорт,выполнен
O04745,C0146,2024-05-01,301.61,книги,отменён
O04746,C0389,2024-12-24,1018.83,книги,выполнен
O04747,C0445,2024-03-30,105.87,книги,выполнен
O04748,C0484,2024-12-11,600.53,книги,выполнен
O04749,C0121,2024-07-11,2059.04,одежда,выполнен
O04750,C0436,2024-08-31,596.4,продукты,выполнен
O04751,C0163,2024-05-28,374.18,дом_и_сад,выполнен
O04752,C0059,2024-05-25,631.62,одежда,выполнен
O04753,C0428,2024-11-11,719.99,одежда,отменён
O04754,C0320,2024-05-20,1362.51,книги,выполнен
O04755,C0091,2024-10-12,737.97,дом_и_сад,выполнен
O04756,C0214,2024-12-04,1223.69,красота,выполнен
O04757,C0146,2024-04-20,715.97,красота,отменён
O04758,C0362,2024-04-17,365.24,одежда,выполнен
O04759,C0229,2024-10-07,216.7,книги,возврат
O04760,C0494,2024-02-19,895.47,электроника,возврат
O04761,C0032,2024-01-14,100.0,дом_и_сад,выполнен
O04762,C0171,2024-05-13,162.04,одежда,выполнен
O04763,C0243,2024-03-16,217.36,одежда,возврат
O04764,C0255,2024-03-24,1178.15,красота,выполнен
O04765,C0155,2024-12-08,201.98,одежда,выполнен
O04766,C0357,2024-06-06,968.85,дом_и_сад,выполнен
O04767,C0434,2024-10-12,291.32,электроника,выполнен
O04768,C0463,2024-11-09,591.59,электроника,отменён
O04769,C0394,2024-04-03,632.65,одежда,отменён
O04770,C0417,2024-10-23,584.55,спорт,выполнен
O04771,C0275,2024-04-03,396.5,одежда,возврат
O04772,C0406,2024-02-26,189.98,одежда,возврат
O04773,C0151,2024-06-12,679.57,дом_и_сад,выполнен
O04774,C0198,2024-11-15,1039.11,электроника,выполнен
O04775,C0155,2024-04-07,1145.24,продукты,возврат
O04776,C0237,2024-01-16,710.12,красота,отменён
O04777,C0146,2024-12-09,817.36,продукты,отменён
O04778,C0477,2024-03-18,358.92,продукты,отменён
O04779,C0154,2024-12-11,952.96,дом_и_сад,выполнен
O04780,C0050,2024-03-12,925.32,дом_и_сад,выполнен
O04781,C0264,2024-09-26,524.14,дом_и_сад,выполнен
O04782,C0032,2024-10-13,691.23,красота,выполнен
O04783,C0056,2024-03-06,651.04,электроника,отменён
O04784,C0116,2024-03-08,958.37,красота,выполнен
O04785,C0236,2024-07-11,193.43,красота,выполнен
O04786,C0217,2024-02-24,190.38,книги,возврат
O04787,C0394,2024-06-16,198.45,продукты,возврат
O04788,C0363,2024-01-25,466.0,книги,выполнен
O04789,C0213,2024-05-10,957.42,одежда,отменён
O04790,C0163,2024-11-20,110.3,дом_и_сад,выполнен
O04791,C0155,2024-04-11,717.09,электроника,отменён
O04792,C0380,2024-10-08,1728.48,книги,выполнен
O04793,C0031,2024-10-22,827.59,спорт,выполнен
O04794,C0006,2024-10-20,132.28,электроника,выполнен
O04795,C0393,2024-09-19,1009.14,книги,выполнен
O04796,C0241,2024-04-29,807.4,спорт,выполнен
O04797,C0068,2024-08-18,505.67,спорт,выполнен
O04798,C0121,2024-10-17,769.25,одежда,выполнен
O04799,C0461,2024-06-09,217.74,книги,выполнен
O04800,C0424,2024-06-09,692.83,спорт,выполнен
O04801,C0347,2024-03-18,975.43,продукты,выполнен
O04802,C0243,2024-02-07,382.09,спорт,выполнен
O04803,C0261,2024-01-28,456.39,дом_и_сад,выполнен
O04804,C0484,2024-04-09,422.38,дом_и_сад,отменён
O04805,C0478,2024-10-20,454.76,одежда,выполнен
O04806,C0114,2024-05-03,342.37,продукты,выполнен
O04807,C0398,2024-04-01,359.06,спорт,выполнен
O04808,C0105,2024-09-11,1005.13,красота,выполнен
O04809,C0114,2024-04-06,164.98,дом_и_сад,выполнен
O04810,C0336,2024-01-06,770.0,продукты,выполнен
O04811,C0200,2024-06-17,1003.57,одежда,выполнен
O04812,C0461,2024-09-27,225.39,продукты,выполнен
O04813,C0046,2024-04-17,625.63,книги,выполнен
O04814,C0256,2024-10-25,319.5,электроника,отменён
O04815,C0455,2024-02-16,1650.88,дом_и_сад,выполнен
O04816,C0444,2024-04-08,564.25,одежда,выполнен
O04817,C0082,2024-01-14,2161.36,одежда,выполнен
O04818,C0180,2024-07-12,1915.67,электроника,выполнен
O04819,C0312,2024-06-05,850.53,книги,выполнен
O04820,C0087,2024-06-02,3692.9,красота,возврат
O04821,C0478,2024-04-24,188.75,электроника,отменён
O04822,C0453,2024-09-14,2113.99,продукты,возврат
O04823,C0092,2024-05-24,536.75,электроника,выполнен
O04824,C0065,2024-10-17,601.03,дом_и_сад,отменён
O04825,C0044,2024-01-10,459.9,спорт,выполнен
O04826,C0447,2024-08-01,208.5,одежда,возврат
O04827,C0102,2024-08-20,1049.09,электроника,выполнен
O04828,C0209,2024-06-19,246.52,книги,выполнен
O04829,C0224,2024-01-21,414.55,дом_и_сад,выполнен
O04830,C0305,2024-01-15,429.5,электроника,отменён
O04831,C0038,2024-05-05,1475.07,спорт,отменён
O04832,C0120,2024-12-06,627.07,книги,выполнен
O04833,C0461,2024-12-06,100.0,спорт,выполнен
O04834,C0446,2024-07-31,324.01,продукты,выполнен
O04835,C0384,2024-07-06,190.62,спорт,выполнен
O04836,C0011,2024-06-20,994.25,спорт,возврат
O04837,C0161,2024-09-03,258.19,спорт,выполнен
O04838,C0316,2024-01-05,409.66,красота,отменён
O04839,C0142,2024-08-18,2698.01,электроника,выполнен
O04840,C0447,2024-07-19,1107.01,спорт,отменён
O04841,C0317,2024-05-28,262.0,электроника,выполнен
O04842,C0038,2024-03-12,1286.96,одежда,выполнен
O04843,C0447,2024-08-13,374.55,спорт,отменён
O04844,C0476,2024-03-14,1284.39,красота,возврат
O04845,C0040,2024-11-02,478.25,электроника,выполнен
O04846,C0266,2024-06-17,308.58,красота,выполнен
O04847,C0151,2024-09-05,286.35,одежда,возврат
O04848,C0197,2024-10-06,837.23,продукты,выполнен
O04849,C0098,2024-05-31,1380.8,электроника,выполнен
O04850,C0293,2024-08-11,895.98,спорт,выполнен
O04851,C0476,2024-08-12,470.54,спорт,выполнен
O04852,C0255,2024-02-07,157.93,продукты,выполнен
O04853,C0041,2024-02-13,398.82,продукты,выполнен
O04854,C0313,2024-07-03,244.29,спорт,выполнен
O04855,C0165,2024-08-28,1987.94,спорт,отменён
O04856,C0420,2024-11-26,483.58,одежда,выполнен
O04857,C0217,2024-12-16,845.82,книги,отменён
O04858,C0101,2024-07-28,505.26,спорт,возврат
O04859,C0101,2024-01-23,938.0,одежда,возврат
O04860,C0377,2024-05-03,1181.5,одежда,возврат
O04861,C0137,2024-03-26,4284.52,дом_и_сад,выполнен
O04862,C0376,2024-02-12,461.86,электроника,возврат
O04863,C0109,2024-02-09,1532.24,дом_и_сад,выполнен
O04864,C0156,2024-10-29,830.75,одежда,отменён
O04865,C0237,2024-06-17,418.85,спорт,возврат
O04866,C0468,2024-06-23,443.46,одежда,выполнен
O04867,C0461,2024-01-20,969.44,красота,возврат
O04868,C0109,2024-04-18,524.64,книги,выполнен
O04869,C0173,2024-07-11,723.39,красота,выполнен
O04870,C0077,2024-08-31,1131.97,электроника,выполнен
O04871,C0256,2024-11-19,4896.33,книги,выполнен
O04872,C0236,2024-10-06,682.65,спорт,выполнен
O04873,C0443,2024-08-15,269.74,дом_и_сад,выполнен
O04874,C0460,2024-02-05,914.51,одежда,выполнен
O04875,C0190,2024-02-14,451.59,дом_и_сад,выполнен
O04876,C0250,2024-01-28,3025.67,красота,выполнен
O04877,C0440,2024-06-02,446.89,одежда,выполнен
O04878,C0396,2024-01-23,675.0,одежда,отменён
O04879,C0001,2024-07-25,1094.8,электроника,выполнен
O04880,C0156,2024-03-31,985.39,одежда,отменён
O04881,C0210,2024-12-24,2022.63,спорт,отменён
O04882,C0120,2024-02-07,1134.54,книги,выполнен
O04883,C0105,2024-08-15,4334.48,одежда,выполнен
O04884,C0025,2024-07-20,952.98,спорт,выполнен
O04885,C0324,2024-12-15,1880.48,продукты,возврат
O04886,C0133,2024-11-04,456.96,одежда,отменён
O04887,C0031,2024-09-10,3228.78,продукты,выполнен
O04888,C0120,2024-02-07,503.63,электроника,выполнен
O04889,C0394,2024-08-08,2183.81,спорт,выполнен
O04890,C0419,2024-07-05,1357.68,электроника,выполнен
O04891,C0243,2024-02-12,701.58,дом_и_сад,возврат
O04892,C0209,2024-12-24,2200.71,электроника,возврат
O04893,C0487,2024-04-23,658.79,красота,отменён
O04894,C0105,2024-09-16,1987.65,книги,выполнен
O04895,C0114,2024-01-05,900.04,одежда,отменён
O04896,C0147,2024-03-08,491.88,продукты,выполнен
O04897,C0093,2024-08-15,859.38,одежда,выполнен
