client_id,возраст,доход,образование,семейное_положение,месяцев_на_обслуживании,кредитный_лимит
2780,52,63111,Среднее специальное,Холост/Не замужем,92,33000
2781,61,68815,Среднее,Женат/Замужем,85,51000
2782,51,81379,Высшее,Разведён/Разведена,45,31000
2783,50,36312,Магистратура,Женат/Замужем,96,11000
2784,72,86306,Магистратура,Холост/Не замужем,6,29000
2785,38,41535,Среднее специальное,Холост/Не замужем,118,17000
2786,34,81366,Магистратура,Женат/Замужем,65,25000
2787,39,41088,Высшее,Холост/Не замужем,21,22000
2788,65,59465,Магистратура,Женат/Замужем,4,27000
2789,54,65183,Высшее,Холост/Не замужем,3,25000
2790,32,38066,Высшее,Разведён/Разведена,113,25000
2791,52,45823,Магистратура,Женат/Замужем,30,18000
2792,45,37045,Среднее,Холост/Не замужем,31,23000
2793,24,56673,Высшее,Разведён/Разведена,34,26000
2794,49,37348,Магистратура,Холост/Не замужем,83,20000
2795,28,41346,Магистратура,Холост/Не замужем,20,31000
2796,27,53042,Аспирантура,Разведён/Разведена,87,16000
2797,26,52967,Высшее,Холост/Не замужем,54,29000
2798,31,31375,Среднее специальное,Женат/Замужем,104,22000
2799,30,36507,Среднее,Холост/Не замужем,25,21000
2800,74,68797,Высшее,Холост/Не замужем,15,30000
2801,42,26174,Высшее,Холост/Не замужем,38,13000
2802,19,38862,Среднее специальное,Женат/Замужем,23,24000
2803,52,57777,Среднее специальное,Женат/Замужем,52,43000
2804,24,56408,Высшее,Холост/Не замужем,66,18000
2805,38,33651,Магистратура,Холост/Не замужем,57,11000
2806,35,59930,Аспирантура,Разведён/Разведена,57,27000
2807,20,48988,Магистратура,Вдовец/Вдова,79,20000
2808,59,63506,Магистратура,Женат/Замужем,52,27000
2809,71,39837,Высшее,Разведён/Разведена,108,16000
2810,56,52711,Аспирантура,Женат/Замужем,35,20000
2811,58,88788,Высшее,Холост/Не замужем,74,32000
2812,66,72855,Магистратура,Холост/Не замужем,14,55000
2813,28,48400,Магистратура,Холост/Не замужем,91,18000
2814,56,59062,Магистратура,Разведён/Разведена,118,23000
2815,41,45048,Высшее,Женат/Замужем,14,19000
2816,63,37989,Среднее,Женат/Замужем,99,29000
2817,36,56321,Среднее специальное,Холост/Не замужем,33,38000
2818,21,48595,Среднее,Женат/Замужем,52,33000
2819,43,35737,Среднее специальное,Женат/Замужем,1,12000
2820,55,56917,Среднее специальное,Разведён/Разведена,34,40000
2821,59,58093,Высшее,Холост/Не замужем,19,29000
2822,49,61102,Высшее,Женат/Замужем,24,26000
2823,56,52234,Высшее,Холост/Не замужем,106,30000
2824,62,79170,Среднее специальное,Женат/Замужем,4,56000
2825,63,67069,Высшее,Женат/Замужем,36,46000
2826,53,19758,Высшее,Холост/Не замужем,77,14000
2827,57,67840,Высшее,Женат/Замужем,58,51000
2828,54,73745,Магистратура,Холост/Не замужем,32,30000
2829,50,38319,Среднее специальное,Разведён/Разведена,9,19000
2830,53,64130,Среднее специальное,Холост/Не замужем,103,19000
2831,20,59049,Высшее,Женат/Замужем,80,43000
2832,26,38080,Среднее специальное,Разведён/Разведена,114,14000
2833,25,52724,Высшее,Холост/Не замужем,67,38000
2834,50,48967,Высшее,Женат/Замужем,116,22000
2835,23,33730,Среднее специальное,Женат/Замужем,20,16000
2836,58,58930,Среднее специальное,Холост/Не замужем,74,18000
2837,56,54593,Высшее,Женат/Замужем,120,25000
2838,21,30184,Высшее,Женат/Замужем,62,22000
2839,30,15139,Высшее,Разведён/Разведена,58,5000
2840,66,63436,Среднее специальное,Разведён/Разведена,22,31000
2841,19,50867,Среднее специальное,Женат/Замужем,112,16000
2842,22,18744,Среднее,Женат/Замужем,67,9000
2843,61,48408,Среднее,Разведён/Разведена,75,18000
2844,44,51718,Магистратура,Женат/Замужем,89,22000
2845,49,56467,Среднее,Холост/Не замужем,106,41000
2846,38,51661,Высшее,Женат/Замужем,48,26000
2847,25,33893,Магистратура,Разведён/Разведена,8,14000
2848,55,60677,Среднее,Женат/Замужем,73,36000
2849,25,30336,Высшее,Женат/Замужем,15,11000
2850,67,50063,Аспирантура,Холост/Не замужем,32,21000
2851,20,30529,Магистратура,Вдовец/Вдова,53,17000
2852,71,83268,Высшее,Женат/Замужем,67,34000
2853,61,72125,Магистратура,Женат/Замужем,4,46000
2854,20,15000,Магистратура,Холост/Не замужем,30,8000
2855,39,50578,Высшее,Холост/Не замужем,13,34000
2856,23,20608,Магистратура,Женат/Замужем,108,15000
2857,19,51682,Высшее,Вдовец/Вдова,21,18000
2858,40,52494,Высшее,Холост/Не замужем,41,24000
2859,61,77844,Аспирантура,Холост/Не замужем,110,35000
2860,19,31117,Магистратура,Женат/Замужем,19,11000
2861,55,58609,Высшее,Холост/Не замужем,103,41000
2862,34,65237,Среднее,Холост/Не замужем,48,44000
2863,52,71791,Высшее,Женат/Замужем,86,38000
2864,51,58167,Высшее,Разведён/Разведена,63,33000
2865,40,44605,Высшее,Холост/Не замужем,20,14000
2866,47,27592,Аспирантура,Женат/Замужем,64,15000
2867,69,75668,Магистратура,Холост/Не замужем,37,52000
2868,25,33708,Высшее,Холост/Не замужем,31,19000
2869,39,55109,Среднее,Холост/Не замужем,74,23000
2870,61,77267,Высшее,Женат/Замужем,18,48000
2871,53,76493,Высшее,Холост/Не замужем,107,36000
2872,22,38254,Высшее,Женат/Замужем,103,21000
2873,30,23904,Высшее,Холост/Не замужем,110,12000
2874,46,20160,Высшее,Холост/Не замужем,20,9000
2875,48,41629,Среднее специальное,Холост/Не замужем,82,27000
2876,64,86802,Среднее специальное,Разведён/Разведена,11,64000
2877,74,102152,Высшее,Женат/Замужем,86,30000
2878,72,69631,Среднее специальное,Разведён/Разведена,44,53000
2879,33,20085,Высшее,Женат/Замужем,82,11000
2880,59,53073,Высшее,Холост/Не замужем,64,34000
2881,47,70267,Высшее,Женат/Замужем,34,51000
2882,74,65934,Среднее,Холост/Не замужем,87,35000
2883,72,82036,Магистратура,Женат/Замужем,65,58000
2884,33,44528,Высшее,Холост/Не замужем,55,17000
2885,29,49450,Высшее,Холост/Не замужем,74,18000
2886,34,70070,Высшее,Женат/Замужем,117,44000
2887,33,50846,Среднее специальное,Женат/Замужем,1,37000
2888,29,41003,Высшее,Вдовец/Вдова,38,30000
2889,25,64525,Аспирантура,Женат/Замужем,103,40000
2890,37,50443,Магистратура,Женат/Замужем,113,28000
2891,20,19705,Аспирантура,Холост/Не замужем,9,9000
2892,33,52311,Высшее,Вдовец/Вдова,95,41000
2893,47,59911,Среднее специальное,Женат/Замужем,71,27000
2894,62,60581,Среднее,Женат/Замужем,17,40000
2895,40,39836,Высшее,Холост/Не замужем,99,22000
2896,45,47126,Высшее,Женат/Замужем,112,28000
2897,68,62021,Среднее специальное,Холост/Не замужем,101,30000
2898,57,57213,Магистратура,Женат/Замужем,52,44000
2899,71,59758,Высшее,Разведён/Разведена,18,35000
